,400001,400001.1,0.0
1075,400257,401816,10261.9
1076,400257,401817,10274.8
1077,400257,402059,5647.7
1078,400257,404453,2172.7
1079,400257,404461,2159.7
1080,400257,409524,7158.8
1081,400257,409525,8975.5
1082,400257,409526,9571.3
1083,400257,409528,8962.6
1084,400257,409529,9558.6
1085,400258,400052,8283.2
1086,400258,400085,7344.5
1087,400258,400236,7638.8
1088,400258,400258,0.0
1089,400258,400280,9892.9
1090,400258,400298,9875.5
1091,400258,400461,8610.1
1092,400258,400519,9311.6
1093,400258,400563,7653.4
1094,400258,400637,9026.7
1095,400258,400664,1313.3
1096,400258,400690,7256.4
1097,400258,400750,11247.1
1098,400258,400916,7071.8
1099,400258,400995,6197.5
1100,400258,401167,11117.9
1101,400258,401495,9470.7
1102,400258,401555,9436.1
1103,400258,401809,10627.3
1104,400258,401957,5322.6
1105,400258,401958,5336.1
1106,400258,402057,9641.1
1107,400258,402059,9104.3
1108,400258,403401,9458.5
1109,400258,404370,10245.8
1110,400258,404453,5629.3
1111,400258,404461,5616.3
1112,400258,405613,9973.6
1113,400258,405701,11231.0
1114,400258,409524,10615.4
1115,400258,414694,10214.3
1116,400268,400052,1549.6
1117,400268,400085,2130.9
1118,400268,400148,4925.8
1119,400268,400236,9864.9
1120,400268,400268,0.0
1121,400268,400280,6167.6
1122,400268,400336,6324.0
1123,400268,400461,1876.5
1124,400268,400464,9456.8
1125,400268,400485,8226.8
1126,400268,400519,4098.0
1127,400268,400563,9879.5
1128,400268,400637,3813.1
1129,400268,400688,9908.3
1130,400268,400690,2042.7
1131,400268,400713,6854.2
1132,400268,400750,4513.4
1133,400268,400822,8799.8
1134,400268,400916,9298.0
1135,400268,400995,8423.6
1136,400268,401495,5745.3
1137,400268,401555,5710.8
1138,400268,401957,9169.0
1139,400268,401958,9182.4
1140,400268,404453,7855.4
1141,400268,404461,7842.4
1142,400268,405613,6248.3
1143,400274,400069,8425.7
1144,400274,400104,10600.1
1145,400274,400149,9846.0
1146,400274,400172,11940.0
1147,400274,400206,9871.4
1148,400274,400274,0.0
1149,400274,400296,12064.5
1150,400274,400372,8731.7
1151,400274,400567,9948.6
1152,400274,400581,2921.8
1153,400274,400586,11681.4
1154,400274,400643,6785.2
1155,400274,400687,343.1
1156,400274,400794,6897.9
1157,400274,400873,12287.3
1158,400274,400895,10000.7
1159,400274,400970,10471.9
1160,400274,401351,3276.5
1161,400274,402061,10496.8
1162,400274,402367,7572.1
1163,400274,402369,5804.6
1164,400274,404553,5427.8
1165,400274,404585,9063.2
1166,400274,404586,1322.0
1167,400274,407323,8560.0
1168,400274,407352,8127.7
1169,400274,407360,8562.8
1170,400274,407361,9772.1
1171,400274,407367,7869.8
1172,400274,407374,9851.6
1173,400278,400073,1297.4
1174,400278,400278,0.0
1175,400278,400832,1514.8
1176,400280,400280,0.0
1177,400280,405613,80.7
1178,400292,400045,9239.6
1179,400292,400122,9561.4
1180,400292,400147,6053.1
1181,400292,400292,0.0
1182,400292,400429,1936.7
1183,400292,400664,9893.1
1184,400292,400709,8196.5
1185,400292,400723,9308.5
1186,400292,400951,3647.6
1187,400292,401163,4345.2
1188,400292,401167,9653.6
1189,400292,401327,5153.8
1190,400292,401388,1745.3
1191,400292,401541,10016.8
1192,400292,401560,8416.5
1193,400292,401809,10624.2
1194,400292,401811,8237.3
1195,400292,401943,6953.4
1196,400292,402056,10363.8
1197,400292,402057,9513.6
1198,400292,402059,9113.7
1199,400292,402067,6760.3
1200,400292,403401,9455.3
1201,400292,403404,9087.6
1202,400292,403406,8301.3
1203,400292,403409,7614.3
1204,400292,403412,6969.6
1205,400292,403414,5234.6
1206,400292,403419,4490.7
1207,400292,405701,9766.7
1208,400292,407711,2716.5
1209,400292,408911,10453.7
1210,400292,409524,10624.8
1211,400292,414694,8750.0
1212,400296,400030,9621.6
1213,400296,400096,6075.2
1214,400296,400104,1464.4
1215,400296,400158,2863.4
1216,400296,400201,5194.0
1217,400296,400246,10629.5
1218,400296,400274,8463.0
1219,400296,400296,0.0
1220,400296,400449,4548.3
1221,400296,400567,9796.5
1222,400296,400687,8803.4
1223,400296,400873,222.9
1224,400296,400964,9228.9
1225,400296,400971,8419.4
1226,400296,401014,3086.7
1227,400296,401440,9943.2
1228,400296,401994,10291.0
1229,400296,402121,7106.1
1230,400296,402282,6631.2
1231,400296,402284,5832.9
1232,400296,402366,11290.3
1233,400296,404586,9782.4
1234,400296,404759,8808.3
1235,400296,407184,5641.6
1236,400296,407185,6399.8
1237,400296,407186,9840.2
1238,400296,407187,11082.5
1239,400296,407190,7333.6
1240,400296,407191,7881.7
1241,400296,407200,8986.4
1242,400296,413845,3756.9
1243,400298,400073,4569.7
1244,400298,400278,3275.8
1245,400298,400298,0.0
1246,400298,400832,4787.1
1247,400330,400069,4602.5
1248,400330,400104,9430.3
1249,400330,400109,12915.6
1250,400330,400168,11553.3
1251,400330,400172,8116.8
1252,400330,400206,6048.2
1253,400330,400246,10042.7
1254,400330,400274,9423.5
1255,400330,400296,10894.7
1256,400330,400330,0.0
1257,400330,400372,4908.5
1258,400330,400394,11717.5
1259,400330,400479,11870.6
1260,400330,400567,8778.8
1261,400330,400581,8510.6
1262,400330,400586,7858.2
1263,400330,400643,2962.0
1264,400330,400687,9764.0
1265,400330,400790,11794.9
1266,400330,400794,3074.6
1267,400330,400873,11117.5
1268,400330,400895,6177.5
1269,400330,400904,1498.1
1270,400330,400922,12012.3
1271,400330,400964,9079.9
1272,400330,400970,13054.2
1273,400330,401351,8865.4
1274,400330,401994,9704.2
1275,400330,402365,11105.6
1276,400330,402366,10703.5
1277,400330,402367,3748.8
1278,400330,402369,1981.4
1279,400330,402371,853.7
1280,400330,404553,6963.1
1281,400330,404585,11645.6
1282,400330,404586,10742.9
1283,400330,407323,10971.2
1284,400336,400148,1398.2
1285,400336,400185,11480.4
1286,400336,400222,7389.5
1287,400336,400336,0.0
1288,400336,400464,3140.4
1289,400336,400485,1910.3
1290,400336,400507,10852.3
1291,400336,400688,3591.8
1292,400336,400713,530.2
1293,400336,400822,2483.3
1294,400336,400952,8046.3
1295,400336,401210,9820.5
1296,400336,404434,5052.7
1297,400336,404435,14538.6
1298,400343,400030,7301.5
1299,400343,400045,4777.3
1300,400343,400065,7416.7
1301,400343,400088,10629.9
1302,400343,400100,7237.2
1303,400343,400122,5099.0
1304,400343,400253,1352.7
1305,400343,400258,8277.1
1306,400343,400298,7476.8
1307,400343,400343,0.0
1308,400343,400414,7875.3
1309,400343,400499,11624.1
1310,400343,400508,9045.2
1311,400343,400560,9462.1
1312,400343,400664,9589.6
1313,400343,400709,1609.3
1314,400343,400714,5737.3
1315,400343,400723,2721.3
1316,400343,400964,6460.5
1317,400343,401167,7854.3
1318,400343,401391,9805.3
1319,400343,401400,5640.7
1320,400343,401440,7623.1
1321,400343,401541,5554.5
1322,400343,401560,3954.2
1323,400343,401611,4560.7
1324,400343,401809,9197.6
1325,400343,401816,7810.9
1326,400343,401817,7823.8
1327,400343,401845,15809.5
1328,400343,402056,6344.1
1329,400343,402057,5493.8
1330,400343,402281,7166.4
1331,400343,402283,7970.1
1332,400343,402285,8773.7
1333,400343,402286,9579.8
1334,400343,402288,11109.8
1335,400343,403225,8730.7
1336,400343,403265,8778.9
1337,400343,403401,8277.0
1338,400343,404370,7996.0
1339,400343,404453,9830.8
1340,400343,404461,9817.8
1341,400343,404759,6488.2
1342,400343,405701,7967.4
1343,400343,407710,9237.1
1344,400343,408911,3866.5
1345,400343,414694,6950.7
1346,400353,400069,5486.4
1347,400353,400104,8908.9
1348,400353,400168,2637.9
1349,400353,400172,9000.7
1350,400353,400206,6932.1
1351,400353,400227,2223.1
1352,400353,400246,1127.3
1353,400353,400274,8902.1
1354,400353,400296,10373.3
1355,400353,400353,0.0
1356,400353,400372,5792.4
1357,400353,400567,8257.4
1358,400353,400581,7989.3
1359,400353,400586,8742.1
1360,400353,400643,8444.8
1361,400353,400687,9242.6
1362,400353,400790,2879.5
1363,400353,400794,8557.5
1364,400353,400873,10596.2
1365,400353,400895,7061.4
1366,400353,400964,9737.7
1367,400353,401351,8344.1
1368,400353,401507,10466.5
1369,400353,401534,9078.4
1370,400353,401948,9694.6
1371,400353,401994,788.9
1372,400353,401996,4521.0
1373,400353,401997,5439.0
1374,400353,401998,7764.2
1375,400353,402366,1788.1
1376,400353,402367,4632.8
1377,400353,402368,3554.4
1378,400353,402369,7464.2
1379,400353,402370,4311.7
1380,400353,402372,8218.0
1381,400353,404521,177.2
1382,400353,404522,6899.1
1383,400353,404553,6966.5
1384,400353,404586,10221.6
1385,400372,400030,7440.0
1386,400372,400045,8677.3
1387,400372,400069,306.0
1388,400372,400104,8600.1
1389,400372,400109,8010.7
1390,400372,400122,8999.1
1391,400372,400168,6795.2
1392,400372,400172,3211.9
1393,400372,400206,1143.3
1394,400372,400246,5284.6
1395,400372,400253,9915.6
1396,400372,400274,8593.4
1397,400372,400296,10064.5
1398,400372,400372,0.0
1399,400372,400394,6812.6
1400,400372,400479,6965.7
1401,400372,400508,9183.7
1402,400372,400567,7948.6
1403,400372,400586,2953.3
1404,400372,400643,8889.4
1405,400372,400687,8933.8
1406,400372,400709,9413.7
1407,400372,400790,7036.8
1408,400372,400794,9002.1
1409,400372,400873,10287.4
1410,400372,400895,1272.6
1411,400372,400922,7107.4
1412,400372,400964,4175.0
1413,400372,400971,11355.1
1414,400372,401440,7761.6
1415,400372,401541,9454.5
1416,400372,401560,10137.8
1417,400372,401816,10046.4
1418,400372,401817,10059.2
1419,400372,401994,4946.2
1420,400372,401996,8678.3
1421,400372,401997,9596.3
1422,400372,402121,10041.8
1423,400372,402282,9566.8
1424,400372,402284,8768.6
1425,400372,402363,9625.3
1426,400372,402365,6200.7
1427,400372,402366,5945.4
1428,400372,402367,1159.6
1429,400372,402368,7711.7
1430,400372,402369,7908.8
1431,400372,402370,8469.0
1432,400372,403225,8869.2
1433,400372,403265,8917.4
1434,400372,404522,11056.4
1435,400372,404553,7532.0
1436,400372,404586,9912.8
1437,400372,404759,9699.5
1438,400394,400109,1198.1
1439,400394,400160,4365.6
1440,400394,400394,0.0
1441,400394,400400,12429.5
1442,400394,400668,14223.5
1443,400394,400804,11541.9
1444,400394,400922,294.8
1445,400394,400996,13604.5
1446,400394,401890,12574.8
1447,400394,401891,5074.4
1448,400394,401906,6199.1
1449,400394,401908,11429.0
1450,400394,402359,10638.1
1451,400394,402360,7005.7
1452,400394,402361,11606.4
1453,400394,402362,14843.7
1454,400394,402363,2818.7
1455,400400,400227,9195.9
1456,400400,400246,12540.1
1457,400400,400353,11419.0
1458,400400,400400,0.0
1459,400400,400668,1794.0
1460,400400,400760,8050.3
1461,400400,400804,887.6
1462,400400,400863,6726.7
1463,400400,400911,7224.4
1464,400400,400965,4416.3
1465,400400,400996,1175.0
1466,400400,401890,145.3
1467,400400,401908,1000.5
1468,400400,401994,12201.6
1469,400400,402359,1791.3
1470,400400,402361,823.0
1471,400400,402362,2414.3
1472,400400,402364,5842.6
1473,400400,402366,13200.8
1474,400400,404521,11241.8
1475,400400,404753,5269.5
1476,400414,400414,0.0
1477,400414,400499,3755.3
1478,400414,401845,7940.6
1479,400418,400040,364.4
1480,400418,400236,4169.3
1481,400418,400257,13.0
1482,400418,400418,0.0
1483,400418,400563,4183.8
1484,400418,400654,660.1
1485,400418,400837,1407.7
1486,400418,400916,3602.3
1487,400418,400995,2728.0
1488,400418,401816,10248.9
1489,400418,401817,10261.8
1490,400418,402059,5634.8
1491,400418,404453,2159.8
1492,400418,404461,2146.8
1493,400418,409524,7145.9
1494,400418,409525,8962.5
1495,400418,409526,9558.3
1496,400418,409528,8949.7
1497,400418,409529,9545.6
1498,400429,400045,11176.3
1499,400429,400122,11498.1
1500,400429,400147,7989.8
1501,400429,400292,1936.7
1502,400429,400429,0.0
1503,400429,400664,11829.8
1504,400429,400709,10133.2
1505,400429,400723,11245.2
1506,400429,400951,5584.3
1507,400429,401163,6282.0
1508,400429,401167,11590.3
1509,400429,401327,7090.5
1510,400429,401388,3682.1
1511,400429,401541,11953.5
1512,400429,401560,10353.3
1513,400429,401809,12560.9
1514,400429,401811,10174.0
1515,400429,401943,8890.1
1516,400429,402056,12300.6
1517,400429,402057,11450.3
1518,400429,402059,11050.4
1519,400429,402067,8697.0
1520,400429,403401,11392.0
1521,400429,403404,11024.3
1522,400429,403406,10238.1
1523,400429,403409,9551.1
1524,400429,403412,8906.3
1525,400429,403414,7171.3
1526,400429,403419,6427.4
1527,400429,405701,11703.4
1528,400429,407711,4653.2
1529,400429,408911,12390.4
1530,400429,409524,12561.5
1531,400429,414694,10686.7
1532,400435,400069,6499.4
1533,400435,400104,11327.2
1534,400435,400172,10013.7
1535,400435,400206,7945.1
1536,400435,400246,11939.6
1537,400435,400274,11320.4
1538,400435,400296,12791.6
1539,400435,400330,1901.0
1540,400435,400372,6805.4
1541,400435,400435,0.0
1542,400435,400545,1272.7
1543,400435,400567,10675.7
1544,400435,400581,10407.5
1545,400435,400586,9755.1
1546,400435,400643,4858.9
1547,400435,400687,11660.9
1548,400435,400743,1755.9
1549,400435,400794,4971.5
1550,400435,400873,13014.4
1551,400435,400895,8074.4
1552,400435,400904,3399.1
1553,400435,400964,10976.8
1554,400435,401351,10762.3
1555,400435,401994,11601.2
1556,400435,402366,12600.4
1557,400435,402367,5645.7
1558,400435,402369,3878.3
1559,400435,402371,2754.7
1560,400435,404553,8860.0
1561,400435,404554,531.6
1562,400435,404586,12639.8
1563,400436,400073,8113.6
1564,400436,400147,8707.7
1565,400436,400221,2760.1
1566,400436,400278,6819.6
1567,400436,400298,3633.6
1568,400436,400436,0.0
1569,400436,400832,8330.9
1570,400436,400951,6302.2
1571,400436,401163,6833.8
1572,400436,401327,7642.4
1573,400436,401943,9442.0
1574,400436,402067,9248.9
1575,400436,403409,10102.9
1576,400436,403412,9458.2
1577,400436,403414,7723.2
1578,400436,403419,6979.3
1579,400436,404370,3049.2
1580,400436,408907,5933.1
1581,400440,400030,7386.7
1582,400440,400045,6908.2
1583,400440,400065,6580.7
1584,400440,400088,12760.8
1585,400440,400122,7229.9
1586,400440,400253,9862.4
1587,400440,400258,7441.2
1588,400440,400400,9413.7
1589,400440,400440,0.0
1590,400440,400508,9130.4
1591,400440,400664,8753.6
1592,400440,400668,11207.7
1593,400440,400709,7723.1
1594,400440,400723,8835.0
1595,400440,400799,5701.9
1596,400440,400804,8526.1
1597,400440,400916,10189.2
1598,400440,400953,6121.9
1599,400440,400995,9314.8
1600,400440,400996,10588.7
1601,400440,401167,8156.8
1602,400440,401391,5906.1
1603,400440,401403,3433.3
1604,400440,401440,7708.4
1605,400440,401541,7685.4
1606,400440,401560,9847.1
1607,400440,401655,3915.8
1608,400440,401808,4044.9
1609,400440,401809,5298.4
1610,400440,401810,6444.0
1611,400440,401816,8911.4
1612,400440,401817,8924.3
1613,400440,401890,9559.1
1614,400440,401908,8413.2
1615,400440,401942,7732.0
1616,400440,402056,5508.1
1617,400440,402057,4657.9
1618,400440,402281,9297.3
1619,400440,402283,10101.0
1620,400440,402285,10904.6
1621,400440,402286,11710.7
1622,400440,402288,13240.7
1623,400440,402359,7622.4
1624,400440,402361,8590.7
1625,400440,402362,11828.0
1626,400440,403225,8815.9
1627,400440,403265,8864.1
1628,400440,403401,8579.5
1629,400440,403402,5219.6
1630,400440,404453,8746.6
1631,400440,404461,8733.6
1632,400440,404759,6573.5
1633,400440,405701,8269.9
1634,400440,407165,6976.8
1635,400440,407172,6609.1
1636,400440,407173,6654.7
1637,400440,407176,8882.6
1638,400440,407177,9092.1
1639,400440,407179,10139.7
1640,400440,407180,10736.7
1641,400440,407181,11720.7
1642,400440,407710,9539.5
1643,400440,408911,9980.3
1644,400440,413877,7925.4
1645,400440,413878,6877.7
1646,400440,414284,7602.7
1647,400440,414694,7253.2
1648,400449,400096,1532.4
1649,400449,400158,1684.9
1650,400449,400201,651.1
1651,400449,400274,3920.1
1652,400449,400449,0.0
1653,400449,400581,6839.3
1654,400449,400643,10702.7
1655,400449,400687,4260.6
1656,400449,400794,10815.4
1657,400449,401014,1461.6
1658,400449,401351,7194.0
1659,400449,402369,9722.1
1660,400449,404553,9345.3
1661,400449,404586,5239.6
1662,400457,400040,2195.8
1663,400457,400065,10159.1
1664,400457,400085,9221.1
1665,400457,400178,13.2
1666,400457,400236,6000.7
1667,400457,400257,1818.6
1668,400457,400400,10501.8
1669,400457,400418,1831.6
1670,400457,400457,0.0
1671,400457,400563,6015.3
1672,400457,400654,2491.5
1673,400457,400668,12295.8
1674,400457,400690,9133.0
1675,400457,400804,9614.2
1676,400457,400837,3239.1
1677,400457,400916,5433.8
1678,400457,400995,4559.4
1679,400457,400996,11676.8
1680,400457,401167,10796.5
1681,400457,401391,9830.2
1682,400457,401457,323.7
1683,400457,401567,337.2
1684,400457,401597,1306.1
1685,400457,401606,1293.0
1686,400457,401809,9222.5
1687,400457,401890,10647.1
1688,400457,401908,9501.3
1689,400457,401957,7856.8
1690,400457,401958,7870.2
1691,400457,402056,9086.5
1692,400457,402057,8236.3
1693,400457,402059,7466.2
1694,400457,402359,8710.4
1695,400457,402361,9678.7
1696,400457,402362,12916.0
1697,400457,403401,8053.7
1698,400457,404452,968.2
1699,400457,404453,3991.2
1700,400457,404461,3978.2
1701,400457,405619,954.3
1702,400457,405701,10909.6
1703,400457,409524,8977.3
1704,400457,409525,10794.0
1705,400457,409528,10781.1
1706,400457,414694,9892.8
1707,400461,400148,3056.1
1708,400461,400185,15927.2
1709,400461,400222,11836.3
1710,400461,400336,4454.4
1711,400461,400461,0.0
1712,400461,400464,7587.2
1713,400461,400485,6357.1
1714,400461,400507,15299.1
1715,400461,400688,8038.6
1716,400461,400713,4984.6
1717,400461,400750,2637.0
1718,400461,400822,6930.1
1719,400461,400952,12493.1
1720,400461,401210,14267.3
1721,400461,404434,9499.5
1722,400461,404435,18985.4
1723,400464,400185,8340.4
1724,400464,400222,4249.5
1725,400464,400464,0.0
1726,400464,400507,7712.3
1727,400464,400688,451.8
1728,400464,400952,4906.2
1729,400464,401210,6680.5
1730,400464,404434,1912.6
1731,400464,404435,11398.6
1732,400479,400030,475.2
1733,400479,400045,1712.6
1734,400479,400065,5942.8
1735,400479,400088,7565.2
1736,400479,400100,8835.3
1737,400479,400122,2034.3
1738,400479,400246,10540.4
1739,400479,400253,2950.8
1740,400479,400258,6803.3
1741,400479,400298,9074.9
1742,400479,400414,9473.4
1743,400479,400479,0.0
1744,400479,400508,2218.9
1745,400479,400664,8115.7
1746,400479,400709,3207.4
1747,400479,400714,7335.4
1748,400479,400723,4319.4
1749,400479,400964,6534.4
1750,400479,400971,10034.0
1751,400479,400995,9632.0
1752,400479,401167,8217.8
1753,400479,401391,8061.2
1754,400479,401400,7238.8
1755,400479,401403,9283.2
1756,400479,401440,796.8
1757,400479,401464,8690.8
1758,400479,401489,8996.6
1759,400479,401541,2489.7
1760,400479,401560,5552.3
1761,400479,401611,6158.8
1762,400479,401655,9765.6
1763,400479,401808,9894.7
1764,400479,401809,7453.5
1765,400479,401816,3081.6
1766,400479,401817,3094.5
1767,400479,401994,10201.9
1768,400479,402056,4870.2
1769,400479,402057,4020.0
